task_id,seed,paired_identity,p0_generation_id,candidate_generation_id,p0_observed_status,candidate_observed_status,p0_pipeline_status,candidate_pipeline_status,pipeline_transition,p0_raw_sha256,candidate_raw_sha256,candidate_pipeline_sha256,p0_journal_file_sha256,candidate_journal_file_sha256,strict_output_compliance,generation_protocol_compliance,code_fence_marker_count,extra_text,multiple_program_segments,raw_compile_status,raw_compile_diagnostic,pipeline_compile_status,raw_entry_point_status,pipeline_entry_point_status,termination_status,done_reason,extraction_status,extraction_action,reasoning_leakage,functional_correctness,format_violations,transition_evidence_class,causal_interpretation
Mbpp/410,33,Mbpp/410|seed=33,0e0f273bbcee66bab570fa14ea030e8f7f9cb335dd1b0fcb8e64b938e12fd640,84f48e293013f3e0548b6b0e3817aff23c823302d43a9bd7e859cac7873b9c83,fail,fail,fail,fail,fail_to_fail,f01ba8b56f4e64e4615060ee8af7c5169080310df5759a3380369b122cac3235,9f77adc7db2152d1ad90231c000b989b6f0cd092ddd34668b15bb0f35ab9a76a,9f77adc7db2152d1ad90231c000b989b6f0cd092ddd34668b15bb0f35ab9a76a,7d4c42e5ff51fc24aa3bbdcc5889b223202ccb824acd9c53bced36f6e0dc4c82,448c7117db238408fb94fba5ef9623e4ccfcc913e6f20d17ab3777274177c8cf,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/410,44,Mbpp/410|seed=44,300b310a445e79160b93da7d258215cba64902db1d1f02c22737469b366ad3d0,8ab444934b4005e2d9d154526a5b3d6306d88fa2f586e000a22e2d1464cd744e,fail,fail,fail,fail,fail_to_fail,290a5161382837b937c2e736a7095f65675ad71383c36b657e8efc5bd2848bf6,924ef620126bac39100604a3ba0192346dd92ceb67657bbd524b1090495f9666,924ef620126bac39100604a3ba0192346dd92ceb67657bbd524b1090495f9666,bff3390d8e0ab60c7f0a0dc33e414b41ceacd55de12e3370d25e12de8c984e26,aa9477eaf30f424fca800f9a25c65fae9b9e0ab8d57b6eef5a6c3a1ec9742769,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/410,55,Mbpp/410|seed=55,68d4a8c959bac86d77443c37ea7514d4a8b93eb6bf3d72fd8f06e4cea276e8ea,23a64cb44efee82806a69f6a9bb392bca3a68622c3f295b61e54fe7feb887988,fail,fail,fail,fail,fail_to_fail,6587f776555ad1742b98316fb8e03c943d71ddfb5c37769ee2b9837dbd62d2f9,3078130803bc3ac6ebdc11cc1c03ce1e5d62acf0e5f9b594621a275ed036d84e,3078130803bc3ac6ebdc11cc1c03ce1e5d62acf0e5f9b594621a275ed036d84e,6f3db5e95ae40b43766e6fa6adf07c7cdccf3b37ee9854a88bdf38bf77c8f019,8990941a7ec6c22f92f559f1d8f7efd9db525a281aa7b5efc22702ca103ce3b8,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/581,11,Mbpp/581|seed=11,fef1aafe92e0e9c682934a16d924e4a6ee801073119d374decb268bc69e29547,2ce71038c3baebff9a4e2502cac95d2da5dff5b5b4d19aa7ca57e6308b03d7ee,fail,fail,fail,fail,fail_to_fail,5f57ac398162fa2b3e8df1a79c6b5c543714818fa52d383aa0bc93a3d9bb5458,f17ad79279cbf2160f04c46fb176b644e5aceb42c2e79596f55d9e773984cf62,f17ad79279cbf2160f04c46fb176b644e5aceb42c2e79596f55d9e773984cf62,f6a8f2c6c4b5ccad5b21c862dac1b80fe7b08a94de3954aead33736aa65cf39c,b0e75a7a6616b278218a0072fa6f6608699124b6447338a5fb7f9be59f79bac2,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/581,22,Mbpp/581|seed=22,5e6ce3e8ec836c807c7c68084f7bf4aee37956f7f5cef3a4d20ce4da86d004d6,7c380e20c3263d3e566cebe5bd0926faa4df4b0a0f3b90208a97e08c18e23bac,fail,fail,fail,fail,fail_to_fail,206a77cede02b01ab33af046fab9355231b5a7189c7986b73abf1ca189ced847,e4b6f817d9137fda37ca46d002a36bfb951e89e62273c4667a8a5d309d3bde0d,e4b6f817d9137fda37ca46d002a36bfb951e89e62273c4667a8a5d309d3bde0d,ca9379b5907fd4b5c7c6ef22fdc8d7d0950c0a62f6f6d7d2174bb1561bc03f66,4025c231531e8f8bfaa91fd427b438673d3913105bdd60ae3a9377ce4a0ff411,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/581,33,Mbpp/581|seed=33,370baf2892b50a53504468e81b4c265a7369aa13e63201fb6ec80dc3f9cd2cb9,b56e669d8be577ca2ad63e790fd8bdf2c88e35e3e21c436e77e258fda1e81a20,fail,fail,fail,fail,fail_to_fail,00889365c7ed70cc0713cf8a47a3e068769ddeb1ec02b40d32080fb55494ddc0,7a1b43b0d5e120ef12b969af41e57a14b224cd7460a0550b5436e864666894c2,7a1b43b0d5e120ef12b969af41e57a14b224cd7460a0550b5436e864666894c2,905578171ebd103a2e77f353e7a7bc42e32a3c9fb98696d2c7af3ad304f5ba70,f527d52626e5f2f70084af987e7f8d407cfdc31323994d5f1364da8355181a02,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/581,44,Mbpp/581|seed=44,99bfa7302b20d73c4a77fe901adc30ceffd54bda27220b492b139442ee968650,13fb3fb03c0c9c583b669d5cfeb196794b244716a492f4aca91a4bf6a2850f6a,fail,fail,fail,fail,fail_to_fail,4e9bcd5d0a917a1f3d513bb961d92bf47ab91f89a6e07efd166ded8788e9a3a6,3d8571ddb863da9c6ad613e66094807575971f2339db09f4465db91563223bcc,3d8571ddb863da9c6ad613e66094807575971f2339db09f4465db91563223bcc,ec0c02e0f8ec1bff1fe1b85735223f58d2b8987f5aa951de915721faf2449346,86d437850d3f3b85377698e537353ecf6c9ca325c4b7a2dbacd9d54744ae0f42,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/581,55,Mbpp/581|seed=55,1b7c0fc3578b32a5fc2ddc5055d061dc532785b62669756db9c0835e2890857e,6980908288e622ca24d6a7ebafa4576e7f9e8e15c0d150c12683800630e88e59,fail,fail,fail,fail,fail_to_fail,87c99beba90f5ad81645b3a45343239c6ada601c33703d0b432e862448f6bf4e,e4b6f817d9137fda37ca46d002a36bfb951e89e62273c4667a8a5d309d3bde0d,e4b6f817d9137fda37ca46d002a36bfb951e89e62273c4667a8a5d309d3bde0d,9fbe8f9edcb4afef53af16e2a2d0a1dc9f93519ca3533283890e976efbcbcfa8,3f54c4ffd402e9c7f50aea3fe57e3e75efdf2dd280c42556ae8e8cc9ca999b2c,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/255,11,Mbpp/255|seed=11,36fb82a007b5371d2963a71c7fb21b36cd5fee707a401ae1f3810ab463afa31d,25b0815c28cdb3c00bcc109d852b072efc70cfa6cd058c6a570d8f2f9ad1f577,fail,fail,fail,fail,fail_to_fail,082548f58e7eef34cfd76a943ad0895e96aeb756b0ffb5ece214ffabfaa2f29f,48b43a9a0cdccaaefdc5fb0b20cef144a18e229af5fb2939ce4618350e3557c7,48b43a9a0cdccaaefdc5fb0b20cef144a18e229af5fb2939ce4618350e3557c7,f8bc900486499fc63563f877c5ffb4f0102cf39e70ee4075c978a7b5f129d9e7,e62fad8dc50a9271dca6595e1ff50f50a7876eedc25de6eebf0d68e20a30b2c2,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/255,22,Mbpp/255|seed=22,c496e48af44ff991a321db2e91ae515e183e4614326dcc33e2d550a173a355d1,417d5bc9c6f843d7c3ffe6855cfa4f220188839f36ab523bdd887255b662efda,fail,fail,fail,fail,fail_to_fail,cd342aa62ad82f36167395b10040582ba6cf203bfeb5b588da8c5162a827cd61,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,155e0a010bd2ad8d61bdff52eedcccb73f4db1212d5414599e43440ffb0650e2,455549cb673240bdef495a2044a85d40dcb302f9701bd57813560864f2bbf724,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/255,33,Mbpp/255|seed=33,e2d3c49d3ba86a489bfada981fdcd554de5efe57acb793065fde124bd7472d6e,cf95cc22eda99535754cd4cdf4c23a0a9fd010442d0e82741c389fd0dc74a357,fail,fail,fail,fail,fail_to_fail,53f073e24d2d26dbc752f7b127b2deed6b6a65d68482042b58854f3579d7496a,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,d4d31584a9dbd877559f159aa6a9fa7758b94666c6a001faaa4e86ac65ea9951,5e20df86a436add7f7c31074f4935b901ac856b0aee474b003e9f2acfd58680b,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/255,44,Mbpp/255|seed=44,bd95ecd664847de0c19d2190281242b7f1ba692dd1a42019e07186f6a828b3fa,ba07f953c69a9bdda5c4773b39bcc4425d4cf469c15400f999e061ece73a3ac7,fail,fail,fail,fail,fail_to_fail,c420824c44916f6aaf2219eb5345343df7121cb110e05fbb8c874a87d0a45b7a,ab88992419e2bf12ee7f2f5bf9bbd85f3b71098dec9fe7b9c79c615f1ad201c1,ab88992419e2bf12ee7f2f5bf9bbd85f3b71098dec9fe7b9c79c615f1ad201c1,de6a52421bcda5057abc1b1d3a045d0496d424bb8b8483eb52b8dce28c8007f9,ca3e083dfbe0b6c753ed7cb0bba218a946ebbf90c45802d1db18c19ea23b7ede,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/255,55,Mbpp/255|seed=55,df6a05b11386fbfd5a2a418d86940bf1ac075ab31fb2d529120d5189e6579efd,680abbc5421a3d809acb1adc88923ca9fa98d4dae067e641423be4138f085941,fail,fail,fail,fail,fail_to_fail,f834058e44a489fa342ceb0432ef433a9a059b1efac97361f471a17e153bbccd,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,1fff051f1a923d81b7495da8b73c0599c1446295ecafa2ba96587ba071477d37,fc16f5ba9578b186f4b898eb6c7306b9956ba303c6853f73c0beabe488062d96,877d510d36916cfb856b222ae3e9fbe84082aa4488c8433488f32e3da25d7973,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/99,11,Mbpp/99|seed=11,eb249ec0039f75fb89994cb02c909393855e901b2f5f5d91063b8937f00e17ff,bef55968300b4f59719a23db4494e253189ad1c990344aa835db69681ad1d7b0,fail,fail,fail,fail,fail_to_fail,762a22636c9ab64416b3b765030bd3e931972902d8abb69afa0192b51fc96ad9,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,6c7c86a4dd48fcd6ca61873045cb012413d8361d3fc71f5a11c04b10a5cccfbc,ece7e22159f0b304907e37cf248571a63f2e71d39c8033e306861115f18e255b,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/99,22,Mbpp/99|seed=22,dffdf5ade71b9a9aa15ccac829e494cc1da16133bcfb0680cda80677125e03e0,09e5797740065b9063caa5cf39d6518b66c2874748f90cb62db43e7a9a359e4f,fail,fail,fail,fail,fail_to_fail,59928c488801765a3589bcb41b84f542c3e83dac0858013a800e69bc88ae5a47,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,9c48a188c800251df47fc7502c80151e4983a9ed2c1ba4b24e75aa8f4fecce6b,16804e8e7d61166a2be3124312babdfdb7733d9fa526950be0479d85b8cb4991,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/99,33,Mbpp/99|seed=33,27d22465f0f05313aef17b265896f44e110a3f1fb7e04dc5751912a6d70d02d5,e03364a2f35b3e0b35cfb91704bc3305a0f06df78f5a100dac7e6606aed118f5,fail,fail,fail,fail,fail_to_fail,e7a132516039e370e251ba13c0a1da56e6eafaf5ee74412693f27ceceb89e302,7b4e369f749e40029ec5b9369687f212a7d98787d36c78b038ba9d5e35f82a60,7b4e369f749e40029ec5b9369687f212a7d98787d36c78b038ba9d5e35f82a60,0917fddd8a5175458af8f1f5c85e40e416f00e943c0a66d787505d10015e6d04,21a4306f090c990d862ffec393325a2a064e447bee840be65f78a72256bd04b5,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/99,44,Mbpp/99|seed=44,543711a67c8f9f85a86c2c3896ad2455161d49a46537db08590f503aa651ad47,f5c73b1826cb01a97e360e98dbe0bc2d709c8c0bb788b6e5fe5b2cf6a77f15e3,fail,fail,fail,fail,fail_to_fail,206defcc11a06dabb3c602b5403fb2c4f8950f68019c66b51b2b04853ff237c5,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,e9b54ac7a7fc0ab3baef2f693b17ffbc2f9a477417b535a2a32dbccaa7c31b20,82fbc160bce9dfaa62251df22b6574832246f5a1f9f74aff3abefdb9ac9ebbb7,db57bc08f406cb9f6e2bf113dc1589b2beaa294eb563089478210ba8d4762250,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/99,55,Mbpp/99|seed=55,c9916ba24295a2e5aa837772818b94c58435d44dcb7277ee08af3a444f791736,c275bdc361e87e1a5391643376c4299fdb764b31af8bd8a9caab05e74b9d8e80,fail,fail,fail,fail,fail_to_fail,f63bc036d9857f38daa43ccba4eb40b7e3afd04ba54bface45f38e807fbd2f4d,c5adfcfdf63dd4d4b5aaa370048f7f1fec7d723700aec82848b07fdeadee9c23,c5adfcfdf63dd4d4b5aaa370048f7f1fec7d723700aec82848b07fdeadee9c23,f1679df72ddbfe1f6e7e32405250404a9df07a93144c335826c39037bc8de764,454e6072048e056b72c3fe860cae43d76dc92078cdac8a6e9a7223771fb5f34d,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/103,11,Mbpp/103|seed=11,901290317a48f1644feade4fbe666ebd058f3720f42c7932442810ca69176337,57f657977170bbfa01847f018e2124ae7f1d4f0511f293ff319496209ce2e0b1,fail,fail,fail,fail,fail_to_fail,4780cc3be81a574743e215a98c01f6a6f52de5329c3601d7cb3beb118161dc85,4a22d9399b612d0ddac7fc55efa35f46f5db685f771513e14ba51b61b97d3d7d,4a22d9399b612d0ddac7fc55efa35f46f5db685f771513e14ba51b61b97d3d7d,182c827a33f0fb3d81bb096c578fcdb280ebbfa15d2036fb75323b379653ed88,e2f96d4cc2842e9ed1a1cafd3af7cefde24900f43c121ed61dd7ca44d9d7fb6e,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/103,22,Mbpp/103|seed=22,e6948f2c1c0372b39520d87a93b42257c7baad7f6630deffa18d79843c2a7c7b,974745cc438998b19d2fd31306f1d2db632bda9d6ae4b3d8e3092bf848ab40a6,fail,pass,fail,pass,fail_to_pass,39dea84a9fcf2ce377a055ab17044b18da0faa43cd4a5b3f9c8d16c716ef4d99,7a54d4a0eb417a5d44d727310ae48b04ec0ad452ec65d8d320025a0c92d33d2a,7a54d4a0eb417a5d44d727310ae48b04ec0ad452ec65d8d320025a0c92d33d2a,70997a3bff00744d823ab5bbe97702178bb8138d638e15adf27811f9fdb236d3,c98d302b0da48f491abd56a9857d6a9815d61d6a9ce476f01438d7c3ea803a69,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/103,33,Mbpp/103|seed=33,aa5e35c68e531ed34fd32be404ab0bc38607ce7a8dae21c4dec81587ee5bc5dc,3e6ebbebe832b7d10357981032026db94e211cc8e29b357720c7fe239def79e3,fail,pass,fail,pass,fail_to_pass,efb3e8c39c6051d8895b7890d771d53286ceb25d9d686d958bde4b4c9e3780e7,2b7752c8c57e13f053bc662106a202618b8009f3ef4bb6e69e2035707cb48093,2b7752c8c57e13f053bc662106a202618b8009f3ef4bb6e69e2035707cb48093,3775bf55bd1e30016753feb070ad7f1cab4a9fe39f9fff0826ea61280da35157,c04d99d6101eda895b7b5138fedd8a7e3df057c2b431863a8bf24abaeceb084d,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/103,44,Mbpp/103|seed=44,9d591889679b8aec33958a54005c84ad4027992868f6bb84edd9cd1f9eef4591,ce943f0289e6dbd00ea1307c5a010b52d1055f1441e0b6e5aedb560e3e59bb61,fail,fail,fail,fail,fail_to_fail,cc951829b1ff3201c11ec07b4a72c2048a48e6c310f49f7a7ba7c7e9eaba7eee,f58c66bdd6e3133f0cf89c7f48fca596ad5091e1265d7486a081883c6c1adba5,f58c66bdd6e3133f0cf89c7f48fca596ad5091e1265d7486a081883c6c1adba5,a227cbd44c705d3224d4ab12295a824bb9c70a40fa243562c0a280c06b5f720a,a0874d0295a5941480f9289aaf7e472e4cf0cacd98ef7c301eb06e60a2860406,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/103,55,Mbpp/103|seed=55,af4b8ed3079116d0c8d0d25e8e555cfb077e411613dfb669c92d580fb9561901,6632e39bf06676ac43868600d2d2fd5789bffbcb2ac0cf44f7223794ebd19611,fail,fail,fail,fail,fail_to_fail,bd2d7bd9686a6e39ea83c4881cff0c270e7d5f55eea59f7a257fa4199cc540db,bda424855ed6a58afd4ab5b090f295597d40bb6656fbc7374a686981b7e5fd90,bda424855ed6a58afd4ab5b090f295597d40bb6656fbc7374a686981b7e5fd90,9a06f2fb0f9424a49a30381cdd6e8fcf5ac376146acbfa284f150edd0bbf5523,4f96e69a3818d06f0e6042c1189010e3b7aa353adb517fa529485eb157c14a81,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/427,11,Mbpp/427|seed=11,4f3fabe53d070b86479da48b0ecd3e943d599dcdb5bcdcafb1f9d671d96b7664,ec46b0f1a98174848a91e8f53e796b25c974618b13fbce5717e4844ca29d8093,fail,fail,fail,fail,fail_to_fail,011662c5a9e3994a3128e97a02e97638a7de441f3dabeefe03ffb27f33669e1e,9c7017cd42f8d60eba08d43f5c1c013cb4c43b978f724f621c4cbe90b8dbdbde,9c7017cd42f8d60eba08d43f5c1c013cb4c43b978f724f621c4cbe90b8dbdbde,093bd4abb11da07eb93dedf2491bd8e2cff570f5b1f755a9642e88d2d4b26e7d,5795fed55af25c9e56a6fe16d3a220266c60f389b0cc40399acab328dc033280,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/427,22,Mbpp/427|seed=22,046679633a48018b2f965711e6e901b7e5283e2dbe19a273df76d482ff66f12a,408c584c4d9423cc3f720ac54f47ca49b364575929caa5165a4ea0f60599b7cf,fail,fail,fail,fail,fail_to_fail,d3d80aacbd1212495611ee66155c7dbe08fedaa7df97849a245c20cf4af9659e,5dae3e96e27121f0eac4379e191a8197de69deac81b535c454ac1bf53a444d06,5dae3e96e27121f0eac4379e191a8197de69deac81b535c454ac1bf53a444d06,73ac1bc6d9853b006846cb03f793dc86aaa6ff2724c4b76927f4d5f30e2afdbd,39d7fe1f34b8a9b3b347212968eeb6dc80afdf3dad792cc31e8405e6dab68bd8,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/427,33,Mbpp/427|seed=33,9f315c9974df712f22b3c9fa3a6e4429a918ede864173223f421dcb88f96b7fe,432047139b37d175196af8eac1ee98b664f2d8182bd1b380f14626b0e2ca4b86,fail,fail,fail,fail,fail_to_fail,34042ade82b6b7b2f540e20116df7bb0e37e06a56d3815844bb554ff5ec91d62,80ede6ee082a21d35d5196f5499952784e83881d2750c3b2002ffc7ed7d75cec,80ede6ee082a21d35d5196f5499952784e83881d2750c3b2002ffc7ed7d75cec,a894fa727c997a03947c0144eff157a70e188cb0c4d4d3f286976be781ef968d,a6d6c6297a9fa2cafec398a68f3dcdb9cb874bd0fba561195bb2e13716da2bb1,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/427,44,Mbpp/427|seed=44,60425ea0858c467c7bc985c2f32a3ab4acc5a8696846349b46d406cf0816c037,ec2a4eb5ba5477f2722159653f1c3539ec2b46d80e681110da5aef96ad0bdd37,fail,fail,fail,fail,fail_to_fail,cd1d97e936718c3b35c6aeb97b1d06a22f0390b4d189510441aa86cddb5ae19c,9689bab902b4db5865bae2cf247a5ff523af3e4ce8654b47219e889359218566,9689bab902b4db5865bae2cf247a5ff523af3e4ce8654b47219e889359218566,66988db612f313586af2eb25265b31e54e97b4cc3526202095bb9833b5cef025,703b1f2d0043eb4533bf9209774bac1254cd72c60b79c8ef8f872f6b330fe241,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/427,55,Mbpp/427|seed=55,295f2fa3b5787fcb3e0a0dedaa49ab1751c4e00b2f4a0c992b65e2265d5fcc16,4e5e7a8ec7034e354e93510d0a0d601c3d3a9a1dd2a19a89e35c5e4991f7721c,fail,fail,fail,fail,fail_to_fail,d07b10c0d00ab73c7dbd93802071e1d6718c98b2afa655fde6ed522d1c81dda2,9689bab902b4db5865bae2cf247a5ff523af3e4ce8654b47219e889359218566,9689bab902b4db5865bae2cf247a5ff523af3e4ce8654b47219e889359218566,ddfd3c06c7904abea3fef5fad38d143d774c30a0946ee95d75867e94d4adcab8,15c51932f82f8c945c995f94cd4c605df1556da5ed483d516cee0e235da05f2c,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,fail,none,persistent_pipeline_failure,descriptive_paired_outcome
Mbpp/6,11,Mbpp/6|seed=11,670b8227ba6a231154f906753d46979afef53cd9f2a48c888e0fb8983a56526f,57fb27dc3db54a84718dfef0176959e4ad564ef8411dd00a6893ce7f67ef7bed,fail,pass,fail,pass,fail_to_pass,c0146b999eaf6d3fbedbd4fda780d6914e23110acf721020db18acffed56bcc3,e2f8fe3b2d4ff4f4fa432e9608bde86189004a69dac7723851f35798026e3bbb,e2f8fe3b2d4ff4f4fa432e9608bde86189004a69dac7723851f35798026e3bbb,4314101c49594493e6251c19d3867728b5eb2b1f7ca5c838e449f63c56dde722,a014e8897e04d89301a930bfaa5d0111c8a7c21e88316177968fb88c35358d0e,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/6,22,Mbpp/6|seed=22,f265840c275062cb49a3ae5fe9380feaaadc9dcefe1c0e435cb2eaad842ae003,73fb1fce3c2a8733b3348287547b8114548d444f0b19e6cdc05ad5d6f76875da,fail,pass,fail,pass,fail_to_pass,9886a6d21e0a86d13f819da914d2bb5efb581497171a6ecadfa3172f39302a7b,dfbf2dbe53f5d381b181cef06be2539cd6c99b2c9bf42837fbbce8f67130bebf,dfbf2dbe53f5d381b181cef06be2539cd6c99b2c9bf42837fbbce8f67130bebf,fb91a2095ea4818b832b69db09f2a7362a990b3cdc1bda5ef93b0bc248dbe1f9,a859c2d893a81d21ddca94dbc945065eed244c49782b47d4522fc85b6da8678e,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/6,33,Mbpp/6|seed=33,ba0b76086d532536b550628f2e7553046380c9ee40ff6d2753834b477621222b,2a75298496dc53db1938002da89f3bed13c0e666f89370980c48fc81d083111e,fail,pass,fail,pass,fail_to_pass,51f557e940fcba0587748bf5423e5e9c7d37a61f1a11944b02b20e3cb51e3b95,a5cb949b4c20353d107a5501a3c9d41b93734096ea0e26a8e75cf1c6f6bb9344,a5cb949b4c20353d107a5501a3c9d41b93734096ea0e26a8e75cf1c6f6bb9344,3692215f83276eff2b37818086a04fb265fba5ac66c388141cae6a066feeb1db,64b3add5a6a339b5f6e37afcb60f0fa739777378da7e23e6728f0d107bf2cad8,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
Mbpp/6,44,Mbpp/6|seed=44,842df7457573c78be6c4248e40e0b31eddeda4fcc8d87adaf51441a2406e8216,850f759f9dae4f12033d2fb79a686461bbb8f7cfd18080e637d7bf4c4f78fc8d,fail,pass,fail,pass,fail_to_pass,052610e79a757a9d36be3eb2c563b606e57b9a486975587574aff29e57e82586,f473b6c5285756259e276a335d6c36084d0eff155704e3a65b5493a8d7b23816,f473b6c5285756259e276a335d6c36084d0eff155704e3a65b5493a8d7b23816,b49f8987e006112de317c6e1c3f75da6779b9ab9ad8b1874ba78f990dc0cf861,208a13badf86ddd4b13955a6d7cb803007d9eb9ad76d32deececf130e5909efc,true,true,0,false,false,pass,compile_ok,pass,present,present,stop_complete,stop,extracted,pass_through:plain_text,false,pass,none,paired_rescue,paired_association_only_no_scaffold_semantic_causality_claim
